player_name,player_id,date,status,reason,value,source_file
Gabby Williams,3142328,2023-08-31,unavailable,injury,LEFT FOOT,player_box_2023.parquet
Katie Lou Samuelson,3917453,2023-08-31,unavailable,not_with_team,NOT WITH TEAM - MATERNITY LEAVE,player_box_2023.parquet
Kierstan Bell,4433633,2023-08-31,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Layshia Clarendon,2490794,2023-08-31,unavailable,illness,HEALTH & SAFETY PROTOCOLS,player_box_2023.parquet
Lexie Brown,3058892,2023-08-31,unavailable,illness,ILLNESS,player_box_2023.parquet
Nia Clouden,4398921,2023-08-31,unavailable,injury,KNEE INJURY,player_box_2023.parquet
Queen Egbo,4398779,2023-08-31,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Shey Peddy,1107,2023-08-31,unavailable,injury,CONCUSSION PROTOCOL,player_box_2023.parquet
Sophie Cunningham,3907781,2023-08-31,unavailable,injury,JAW INJURY,player_box_2023.parquet
Yvonne Turner,2235933,2023-08-31,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Brionna Jones,3058895,2023-09-01,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
DiJonai Carrington,4066548,2023-09-01,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Diamond DeShields,3058902,2023-09-01,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Jessica Shepard,3906949,2023-09-01,unavailable,injury,SPRAINED LEFT ANKLE,player_box_2023.parquet
Lexie Hull,4398829,2023-09-01,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Lindsay Allen,3058908,2023-09-01,unavailable,injury,FRACTURED LEFT THUMB,player_box_2023.parquet
Lou Lopez Senechal,4399114,2023-09-01,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Maya Caldwell,4280850,2023-09-01,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Natasha Howard,2529130,2023-09-01,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Nia Coffey,3054590,2023-09-01,unavailable,injury,HAND,player_box_2023.parquet
Sabrina Ionescu,4066533,2023-09-01,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Victaria Saxton,4398752,2023-09-01,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Alanna Smith,3913881,2023-09-03,unavailable,injury,CONCUSSION PROTOCOL,player_box_2023.parquet
Amanda Zahui B.,3007473,2023-09-03,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Ariel Atkins,3146151,2023-09-03,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Chiney Ogwumike,2529950,2023-09-03,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Diana Taurasi,585,2023-09-03,unavailable,injury,LEFT TOE,player_box_2023.parquet
Evina Westbrook,4280890,2023-09-03,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Isabelle Harrison,2566453,2023-09-03,unavailable,injury,KNEE INJURY,player_box_2023.parquet
Jessica Shepard,3906949,2023-09-03,unavailable,injury,SPRAINED LEFT ANKLE,player_box_2023.parquet
Katie Lou Samuelson,3917453,2023-09-03,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Lexie Brown,3058892,2023-09-03,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Lindsay Allen,3058908,2023-09-03,unavailable,injury,FRACTURED LEFT THUMB,player_box_2023.parquet
Nia Clouden,4398921,2023-09-03,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Nneka Ogwumike,1068,2023-09-03,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Rebekah Gardner,2327695,2023-09-03,unavailable,injury,FOOT INJURY,player_box_2023.parquet
Sabrina Ionescu,4066533,2023-09-03,unavailable,injury,RIGHT CALF,player_box_2023.parquet
Shakira Austin,4398911,2023-09-03,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Shey Peddy,1107,2023-09-03,unavailable,injury,CONCUSSION PROTOCOL,player_box_2023.parquet
Sophie Cunningham,3907781,2023-09-03,unavailable,injury,JAW INJURY,player_box_2023.parquet
Victaria Saxton,4398752,2023-09-03,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Ariel Atkins,3146151,2023-09-05,unavailable,injury,NASAL FRACTURE,player_box_2023.parquet
Bernadett Hatar,4634697,2023-09-05,unavailable,injury,LEFT KNEE INJURY,player_box_2023.parquet
Brionna Jones,3058895,2023-09-05,unavailable,injury,RIGHT ACHILLES REHAB,player_box_2023.parquet
Chiney Ogwumike,2529950,2023-09-05,unavailable,injury,FOOT INJURY,player_box_2023.parquet
DiJonai Carrington,4066548,2023-09-05,unavailable,injury,LEFT FOOT,player_box_2023.parquet
Diana Taurasi,585,2023-09-05,unavailable,injury,LEFT TOE,player_box_2023.parquet
Han Xu,4337216,2023-09-05,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Isabelle Harrison,2566453,2023-09-05,unavailable,injury,KNEE INJURY,player_box_2023.parquet
Karlie Samuelson,3056730,2023-09-05,unavailable,injury,ABDOMINAL INJURY,player_box_2023.parquet
Kristi Toliver,856,2023-09-05,unavailable,injury,RIGHT KNEE INJURY,player_box_2023.parquet
Kristy Wallace,3156318,2023-09-05,unavailable,injury,RIGHT KNEE INJURY,player_box_2023.parquet
Lexie Brown,3058892,2023-09-05,unavailable,illness,NON-COVID ILLNESS,player_box_2023.parquet
Lexie Hull,4398829,2023-09-05,unavailable,injury,RIGHT SHOULDER,player_box_2023.parquet
Nia Clouden,4398921,2023-09-05,unavailable,injury,KNEE INJURY,player_box_2023.parquet
Nneka Ogwumike,1068,2023-09-05,unavailable,injury,KNEE INJURY,player_box_2023.parquet
Nyara Sabally,4398768,2023-09-05,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Rebekah Gardner,2327695,2023-09-05,unavailable,injury,FOOT INJURY,player_box_2023.parquet
Shakira Austin,4398911,2023-09-05,unavailable,injury,LEFT HIP INJURY,player_box_2023.parquet
Shey Peddy,1107,2023-09-05,unavailable,injury,CONCUSSION PROTOCOL,player_box_2023.parquet
Sophie Cunningham,3907781,2023-09-05,unavailable,injury,JAW INJURY,player_box_2023.parquet
Laeticia Amihere,4432834,2023-09-06,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Yvonne Turner,2235933,2023-09-06,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Chiney Ogwumike,2529950,2023-09-07,unavailable,injury,FOOT INJURY,player_box_2023.parquet
Evina Westbrook,4280890,2023-09-07,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Han Xu,4337216,2023-09-07,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Jocelyn Willoughby,4065879,2023-09-07,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Karlie Samuelson,3056730,2023-09-07,unavailable,injury,ABDOMINAL INJURY,player_box_2023.parquet
Lexie Brown,3058892,2023-09-07,unavailable,illness,NON-COVID ILLNESS,player_box_2023.parquet
Nia Clouden,4398921,2023-09-07,unavailable,injury,KNEE INJURY,player_box_2023.parquet
Nneka Ogwumike,1068,2023-09-07,unavailable,injury,KNEE INJURY,player_box_2023.parquet
Nyara Sabally,4398768,2023-09-07,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Aerial Powers,2999035,2023-09-08,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Bernadett Hatar,4634697,2023-09-08,unavailable,injury,LEFT KNEE,player_box_2023.parquet
Brionna Jones,3058895,2023-09-08,unavailable,injury,RIGHT ACHILLES TENDON SURGERY,player_box_2023.parquet
Candace Parker,812,2023-09-08,unavailable,injury,LEFT FOOT SURGERY,player_box_2023.parquet
Christyn Williams,4398965,2023-09-08,unavailable,injury,LEFT KNEE,player_box_2023.parquet
Diana Taurasi,585,2023-09-08,unavailable,injury,TOE INJURY,player_box_2023.parquet
Iliana Rupert,4790263,2023-09-08,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Isabelle Harrison,2566453,2023-09-08,unavailable,injury,KNEE INJURY,player_box_2023.parquet
Jessica Shepard,3906949,2023-09-08,unavailable,injury,LEFT ANKLE,player_box_2023.parquet
Kristy Wallace,3156318,2023-09-08,unavailable,injury,RIGHT KNEE INJURY,player_box_2023.parquet
Lexie Hull,4398829,2023-09-08,unavailable,injury,RIGHT SHOULDER,player_box_2023.parquet
Lindsay Allen,3058908,2023-09-08,unavailable,injury,LEFT THUMB,player_box_2023.parquet
Morgan Bertsch,3143510,2023-09-08,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Rebekah Gardner,2327695,2023-09-08,unavailable,injury,FOOT INJURY,player_box_2023.parquet
Riquna Williams,1049,2023-09-08,unavailable,not_with_team,NOT WITH TEAM,player_box_2023.parquet
Shey Peddy,1107,2023-09-08,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Sophie Cunningham,3907781,2023-09-08,unavailable,injury,JAW INJURY,player_box_2023.parquet
Taylor Soule,4398567,2023-09-08,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Bernadett Hatar,4634697,2023-09-10,unavailable,injury,LEFT KNEE,player_box_2023.parquet
Brionna Jones,3058895,2023-09-10,unavailable,injury,RIGHT ACHILLES TENDON SURGERY,player_box_2023.parquet
Chiney Ogwumike,2529950,2023-09-10,unavailable,injury,FOOT INJURY,player_box_2023.parquet
Gabby Williams,3142328,2023-09-10,unavailable,injury,LEFT FOOT,player_box_2023.parquet
Han Xu,4337216,2023-09-10,unavailable,not_with_team,OVERSEAS,player_box_2023.parquet
Isabelle Harrison,2566453,2023-09-10,unavailable,injury,KNEE INJURY,player_box_2023.parquet
Jade Melbourne,5017726,2023-09-10,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Jessica Shepard,3906949,2023-09-10,unavailable,injury,LEFT ANKLE,player_box_2023.parquet
Jocelyn Willoughby,4065879,2023-09-10,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Kahleah Copper,2998938,2023-09-10,unavailable,injury,TOE INJURY,player_box_2023.parquet
Karlie Samuelson,3056730,2023-09-10,unavailable,injury,ABDOMEN,player_box_2023.parquet
Kristi Toliver,856,2023-09-10,unavailable,injury,RIGHT KNEE INJURY,player_box_2023.parquet
Kristy Wallace,3156318,2023-09-10,unavailable,injury,RIGHT KNEE INJURY,player_box_2023.parquet
Lexie Brown,3058892,2023-09-10,unavailable,illness,NON-COVID ILLNESS,player_box_2023.parquet
Lexie Hull,4398829,2023-09-10,unavailable,injury,RIGHT SHOULDER,player_box_2023.parquet
Lindsay Allen,3058908,2023-09-10,unavailable,injury,LEFT THUMB,player_box_2023.parquet
Nia Clouden,4398921,2023-09-10,unavailable,injury,KNEE INJURY,player_box_2023.parquet
Nyara Sabally,4398768,2023-09-10,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Rebekah Gardner,2327695,2023-09-10,unavailable,injury,FOOT INJURY,player_box_2023.parquet
Shakira Austin,4398911,2023-09-10,unavailable,injury,LEFT HIP INJURY,player_box_2023.parquet
Victaria Saxton,4398752,2023-09-10,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Bernadett Hatar,4634697,2023-09-13,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Brionna Jones,3058895,2023-09-13,unavailable,injury,ACHILLES,player_box_2023.parquet
Jessica Shepard,3906949,2023-09-13,unavailable,injury,LEFT ANKLE,player_box_2023.parquet
Lindsay Allen,3058908,2023-09-13,unavailable,injury,LEFT THUMB,player_box_2023.parquet
Haley Jones,4595910,2023-09-15,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Iliana Rupert,4790263,2023-09-15,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Jocelyn Willoughby,4065879,2023-09-15,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Kristi Toliver,856,2023-09-15,unavailable,injury,RIGHT KNEE INJURY,player_box_2023.parquet
Laeticia Amihere,4432834,2023-09-15,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Nyara Sabally,4398768,2023-09-15,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Shakira Austin,4398911,2023-09-15,unavailable,injury,LEFT HIP INJURY,player_box_2023.parquet
Aerial Powers,2999035,2023-09-17,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Bernadett Hatar,4634697,2023-09-17,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Brionna Jones,3058895,2023-09-17,unavailable,injury,RIGHT ACHILLES REHAB,player_box_2023.parquet
Jessica Shepard,3906949,2023-09-17,unavailable,injury,LEFT ANKLE INJURY,player_box_2023.parquet
Leigha Brown,4398928,2023-09-17,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Lindsay Allen,3058908,2023-09-17,unavailable,injury,LEFT THUMB,player_box_2023.parquet
Morgan Bertsch,3143510,2023-09-17,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Taylor Soule,4398567,2023-09-17,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Jocelyn Willoughby,4065879,2023-09-19,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Kristi Toliver,856,2023-09-19,unavailable,injury,RIGHT KNEE INJURY,player_box_2023.parquet
Nyara Sabally,4398768,2023-09-19,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Shakira Austin,4398911,2023-09-19,unavailable,injury,LEFT HIP INJURY,player_box_2023.parquet
Aerial Powers,2999035,2023-09-20,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Bernadett Hatar,4634697,2023-09-20,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Brionna Jones,3058895,2023-09-20,unavailable,injury,RIGHT ACHILLES TENDON SURGERY,player_box_2023.parquet
Jessica Shepard,3906949,2023-09-20,unavailable,injury,LEFT ANKLE,player_box_2023.parquet
Leigha Brown,4398928,2023-09-20,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Lindsay Allen,3058908,2023-09-20,unavailable,injury,LEFT THUMB,player_box_2023.parquet
Bernadett Hatar,4634697,2023-09-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Brionna Jones,3058895,2023-09-24,unavailable,injury,RIGHT ACHILLES REHAB,player_box_2023.parquet
Jocelyn Willoughby,4065879,2023-09-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Leigha Brown,4398928,2023-09-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Alaina Coates,3056664,2023-09-26,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Bernadett Hatar,4634697,2023-09-26,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Brionna Jones,3058895,2023-09-26,unavailable,injury,RIGHT ACHILLES TENDON SURGERY,player_box_2023.parquet
DiJonai Carrington,4066548,2023-09-26,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Jocelyn Willoughby,4065879,2023-09-26,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Kierstan Bell,4433633,2023-09-26,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Leigha Brown,4398928,2023-09-26,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Nyara Sabally,4398768,2023-09-26,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Sydney Colson,1004,2023-09-26,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Alaina Coates,3056664,2023-09-29,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Bernadett Hatar,4634697,2023-09-29,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Brionna Jones,3058895,2023-09-29,unavailable,injury,RIGHT ACHILLES TENDON SURGERY,player_box_2023.parquet
Cayla George,3888043,2023-09-29,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Jocelyn Willoughby,4065879,2023-09-29,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Maddy Siegrist,4399415,2023-09-29,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Nyara Sabally,4398768,2023-09-29,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Rebecca Allen,3102133,2023-09-29,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Sydney Colson,1004,2023-09-29,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Bernadett Hatar,4634697,2023-10-01,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Brionna Jones,3058895,2023-10-01,unavailable,injury,RIGHT ACHILLES STRAIN,player_box_2023.parquet
Jocelyn Willoughby,4065879,2023-10-01,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Leigha Brown,4398928,2023-10-01,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Marine Johannes,4038379,2023-10-01,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Nyara Sabally,4398768,2023-10-01,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Candace Parker,812,2023-10-15,unavailable,injury,FOOT INJURY,player_box_2023.parquet
Alaina Coates,3056664,2023-10-18,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Candace Parker,812,2023-10-18,unavailable,injury,LEFT FOOT,player_box_2023.parquet
Chelsea Gray,2529122,2023-10-18,unavailable,injury,LEFT FOOT,player_box_2023.parquet
Jocelyn Willoughby,4065879,2023-10-18,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Kiah Stokes,2590093,2023-10-18,unavailable,injury,RIGHT FOOT,player_box_2023.parquet
Nyara Sabally,4398768,2023-10-18,not_chosen,coach_decision,COACH'S DECISION,player_box_2023.parquet
Celeste Taylor,4432864,2024-05-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Dyaisha Fair,4595236,2024-05-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Emily Engstler,4398729,2024-05-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Emma Cannon,2284331,2024-05-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Jade Melbourne,5017726,2024-05-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Kate Martin,4398907,2024-05-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Lexie Hull,4398829,2024-05-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Marquesha Davis,4433661,2024-05-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Morgan Bertsch,3143510,2024-05-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Nika Muhl,4433468,2024-05-14,unavailable,personal,PERSONAL,player_box_2024.parquet
Olivia Epoupa,4038390,2024-05-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Queen Egbo,4398779,2024-05-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Sika Kone,5017721,2024-05-14,unavailable,personal,PERSONAL,player_box_2024.parquet
Victaria Saxton,4398752,2024-05-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Kysre Gondrezick,4065820,2024-05-15,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Celeste Taylor,4432864,2024-05-16,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Astou Ndour-Fall,3099025,2024-05-17,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Dorka Juhasz,4398938,2024-05-17,unavailable,not_with_team,NOT WITH TEAM,player_box_2024.parquet
Emily Engstler,4398729,2024-05-17,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Jade Melbourne,5017726,2024-05-17,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Nika Muhl,4433468,2024-05-17,unavailable,suspension,INELIGIBLE TO PLAY,player_box_2024.parquet
Queen Egbo,4398779,2024-05-17,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Taylor Soule,4398567,2024-05-17,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Brittney Griner,2490553,2024-05-18,unavailable,undisclosed,DID NOT DRESS,player_box_2024.parquet
Celeste Taylor,4432864,2024-05-18,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Dyaisha Fair,4595236,2024-05-18,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Emma Cannon,2284331,2024-05-18,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Grace Berger,4398899,2024-05-18,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Jordin Canada,3142250,2024-05-18,unavailable,injury,RIGHT HAND,player_box_2024.parquet
Kierstan Bell,4433633,2024-05-18,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Victaria Saxton,4398752,2024-05-18,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Brittney Sykes,2988756,2024-05-19,unavailable,injury,LEFT ANKLE,player_box_2024.parquet
Nneka Ogwumike,1068,2024-05-19,unavailable,injury,ANKLE INJURY,player_box_2024.parquet
Shakira Austin,4398911,2024-05-19,unavailable,injury,LEFT HIP INJURY,player_box_2024.parquet
Celeste Taylor,4432864,2024-05-20,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Grace Berger,4398899,2024-05-20,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Ivana Dojkic,5130672,2024-05-20,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Lexie Hull,4398829,2024-05-20,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Nneka Ogwumike,1068,2024-05-20,unavailable,injury,ANKLE INJURY,player_box_2024.parquet
Queen Egbo,4398779,2024-05-20,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Rachel Banham,2566186,2024-05-20,unavailable,injury,CONCUSSION,player_box_2024.parquet
Victaria Saxton,4398752,2024-05-20,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Dyaisha Fair,4595236,2024-05-21,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Emily Engstler,4398729,2024-05-21,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Emma Cannon,2284331,2024-05-21,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Jade Melbourne,5017726,2024-05-21,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Laeticia Amihere,4432834,2024-05-21,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Rae Burrell,4398764,2024-05-21,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Celeste Taylor,4432864,2024-05-22,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Dulcy Fankam Mendjiadeu,4594527,2024-05-22,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Grace Berger,4398899,2024-05-22,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Kiana Williams,4282168,2024-05-22,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Victaria Saxton,4398752,2024-05-22,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Brittney Griner,2490553,2024-05-23,unavailable,injury,LEFT TOE,player_box_2024.parquet
Brittney Sykes,2988756,2024-05-23,unavailable,injury,LEFT ANKLE,player_box_2024.parquet
Diamond DeShields,3058902,2024-05-23,unavailable,injury,FOOT INJURY,player_box_2024.parquet
Emily Engstler,4398729,2024-05-23,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Isabelle Harrison,2566453,2024-05-23,unavailable,injury,KNEE INJURY,player_box_2024.parquet
Kamilla Cardoso,4433405,2024-05-23,unavailable,injury,SHOULDER,player_box_2024.parquet
Kysre Gondrezick,4065820,2024-05-23,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Marquesha Davis,4433661,2024-05-23,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Moriah Jefferson,2998927,2024-05-23,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Olivia Nelson-Ododa,4398966,2024-05-23,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Queen Egbo,4398779,2024-05-23,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Celeste Taylor,4432864,2024-05-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Damiris Dantas,2955898,2024-05-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Grace Berger,4398899,2024-05-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Lexie Hull,4398829,2024-05-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Rae Burrell,4398764,2024-05-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Victaria Saxton,4398752,2024-05-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Brittney Griner,2490553,2024-05-25,unavailable,injury,LEFT TOE,player_box_2024.parquet
Brittney Sykes,2988756,2024-05-25,unavailable,injury,LEFT ANKLE,player_box_2024.parquet
Diamond Miller,4433635,2024-05-25,unavailable,injury,RIGHT KNEE INJURY,player_box_2024.parquet
Isabelle Harrison,2566453,2024-05-25,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Jaelyn Brown,4066527,2024-05-25,unavailable,illness,ILLNESS,player_box_2024.parquet
Kamilla Cardoso,4433405,2024-05-25,unavailable,injury,SHOULDER,player_box_2024.parquet
Kysre Gondrezick,4065820,2024-05-25,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Natasha Howard,2529130,2024-05-25,unavailable,injury,FOOT INJURY,player_box_2024.parquet
Queen Egbo,4398779,2024-05-25,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Satou Sabally,4281929,2024-05-25,unavailable,injury,SHOULDER,player_box_2024.parquet
Shakira Austin,4398911,2024-05-25,unavailable,personal,PERSONAL,player_box_2024.parquet
Alissa Pili,5105752,2024-05-26,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Lou Lopez Senechal,4399114,2024-05-26,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Olivia Epoupa,4038390,2024-05-26,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Sika Kone,5017721,2024-05-26,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Azura Stevens,3142010,2024-05-28,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Brittney Griner,2490553,2024-05-28,unavailable,injury,LEFT TOE,player_box_2024.parquet
Celeste Taylor,4432864,2024-05-28,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Grace Berger,4398899,2024-05-28,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Kamilla Cardoso,4433405,2024-05-28,unavailable,injury,SHOULDER,player_box_2024.parquet
Kiana Williams,4282168,2024-05-28,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Kysre Gondrezick,4065820,2024-05-28,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Layshia Clarendon,2490794,2024-05-28,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Nika Muhl,4433468,2024-05-28,not_chosen,coach_decision,COACH'S DECISION,player_box_2024.parquet
Rebecca Allen,3102133,2024-05-28,unavailable,injury,CONCUSSION PROTOCOL,player_box_2024.parquet
